page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/142152/,Крем для коррекции морщин 40+ Хронос 50 мл,6120,"Высокоэффективный крем для полного обновления, подходящий для зрелой кожи. Он разглаживает признаки старения, обеспечивая увлажнение, сияние, упругость и жизненную силу для омоложения уставшей кожи. Усовершенствованный с помощью технологии “Косметических дронов”, он предлагает передовую и...                             ",4.83,6
www.proficosmetics.ru/catalog/159540/,Крем интенсивно увлажняющий для лица с мочевиной 10% / Intensive Moisture 150 мл,556,"Лёгкий, быстро впитывающийся крем с мочевиной (urea 10%). Предназначен для сухой кожи, склонной к появлению шелушений. Крем мгновенно увлажняет кожу, повышает её барьерные свойства, способствует снижению трансэпидермальной потери влаги. Рекомендуется при водном дисбалансе, сильном шелушении,...                             ",4.8,49
www.proficosmetics.ru/catalog/84187/,Крем ретин С / Retinoid C Cream 50 мл,4465,"Крем Ретиноид Retinoid C Cream для эффективной профилактики и коррекции возрастных изменений и фотостарения. Восстанавливающий, антиоксидантный крем для лица для всех типов кожи. Крем, который сочетает в себе восстанавливающий эффект ретиноида и витамина С против дефектов кожи, повреждений и...                             ",5.0,4
www.proficosmetics.ru/catalog/50791/,Крем ночной Золотой / Golden Night Cream LIQUID GOLD 50 мл,3765,"Бархатистый ночной крем для увядающей сухой кожи, содержащий натуральные воски, растительные стеролы, масло облепихи, жожоба и витамин Е. Насыщает кожу питательными веществами и влагой. Смягчает и разглаживает морщины, придает коже свежий, отдохнувший вид. Защищает её от вредного воздействия...                             ",4.86,7
www.proficosmetics.ru/catalog/158369/,"Крем для век, поддерживающий уход 15мл",1750,"Крем предназначен для ухода за нежной и чувствительной кожей век. Увлажняет, питает кожу, нормализует клеточное дыхание и обменные процессы, сохраняет упругость и эластичность кожи век, существенно отдаляя первые признаки старения. Экстракт конского каштана и гесперидин укрепляют стенки капилляров,...                             ",4.25,4
www.proficosmetics.ru/catalog/27341/,Крем для век / Eye Zone Cream VITAMIN E 50 мл,3525,"Питательный и укрепляющий крем в виде легкой эмульсии легко и быстро усваивается нежной и тонкой кожей век. Витамин Е содержится в высокой концентрации в микрокапсулах, в связи с чем приникает глубоко в эпидермис и, постепенно высвобождаясь,...                             ",4.97,32
www.proficosmetics.ru/catalog/53081/,Крем ночной / Premium cellular shock 50 мл,6590,"Активный лифтинговый крем для сухой, нормальной и комбинированной кожи с выраженными возрастными изменениями. Матриксил, входящий в состав средств, является стимулятором упругости кожи, активирует фибробласты, инициируя синтез коллагенов 1-го, 4-го, 7-го типов, а также гликозаминогликанов и белка...                             ",5.0,4
www.proficosmetics.ru/catalog/127507/,Крем-гель с охлаждающим эффектом / Anti-acne Homework 50 мл,1015,"Средство ухода за жирной кожей в дневное время для коррекции и профилактики акне. Крем-гель снимает воспаление, способствует сужению пор, рассасыванию застойных пятен, снижает уровень и темп секреции кожного сала. Устраняет покраснения, сальные пробки, матирует кожу. Оказывает выраженное...                             ",4.75,8
www.proficosmetics.ru/catalog/3091215/,"Крем антивозрастной для кожи с куперзом / Biogena Save Rose Kion SPF10, 50 мл",5521,"Save Rose Kion — это крем для чувствительной, покрасневшей или склонной к покраснению кожи, а также кожи с расширенными капиллярами. Он представляет собой идеальное вспомогательное средство для борьбы с куперозом. Моментально уменьшает заметность покраснения,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/84188/,Крем питательный / Nourishing Cream 50 мл,3960,"Насыщенный питательный крем для сухой, нормальной и зрелой кожи. Питает, восстанавливает, уменьшает проявление морщин и признаков усталости, придавая коже свежесть и жизненную силу. Крем богат витаминами А, Е и ретинолом. Содержит отдельные красные микросферы витамина Е и микросферы ретинола,...                             ",4.85,21
